s.1	s.2	s.3	s.4	s.5	s.6	s.7	s.8	s.9	s.10	s.11	s.12	s.13	s.14	s.15	s.16	s.17	s.18	s.19	s.20
prt.127	-1.35813728057478	-2.18849862928095	-1.88168400962455	-2.69174165422963	-0.912998783063144	-2.55315047128747	-1.64724798029952	-0.438777694214909	-0.919627581654353	-1.2320834791457	-1.44160816166548	-1.26949773960635	-1.27114621034913	-0.49912107942137	-0.730592456463727	-2.48602988770422	-2.69314947384193	-1.83196797414602	-0.474628457500097	-1.20524132154631
prt.128	2.97102515202428	0.670344618891623	2.93719954463449	2.3230792440686	2.34851326406428	2.78734808780267	2.96127073763243	2.1888288593296	0.951963972676031	3.3061720891282	2.13983928563301	2.73593192596395	2.24975662709784	2.49643691982662	3.08822964048624	2.71598102423449	1.56007444586869	2.75673384052836	1.43278826541929	3.69392364811703
prt.129	0.163298720463605	2.55949763195556	0.792636419855419	0.0123009828642501	0.723594937287074	1.28882764891957	2.57651328223143	2.77994247117629	1.88440849377395	1.38701892871715	0.323211079171008	2.86347021313748	1.74507059394581	2.01257473823068	2.0533788887649	0.0530827895573475	1.56754012719409	3.24978689345011	1.14113652492053	1.51036854816305
prt.130	-0.882670212782424	-0.290768555673235	-0.410682842918315	-0.702656477056481	-0.152562955712378	0.0969796425505255	-0.140913376931226	-0.43009452848051	-0.845907412349683	0.902437739716122	-0.44904940576791	-0.196387788055177	-0.411128448745015	-0.598248649338379	-0.744069695765612	-0.195434190802402	0.183570121130174	-0.238721139618082	0.132272878896439	-0.128553802923742
prt.131	-2.71004964586949	-2.21105902971821	-3.0447105519944	-1.82928472910771	-0.950849338225945	-1.79572251359252	-1.58505995269935	-0.850677362641092	-1.43467306977791	-1.72743178166762	-2.62388277125646	-2.87356668530792	-2.59974222376541	-2.33179156223113	-2.37814389210207	-2.29730130108679	-2.38349817626536	-2.03241238852304	-3.53675607118046	-2.78452289754745
prt.132	-1.41551129527897	-0.471194815261214	0.219050971311	-0.363033654355002	-1.19766430709495	-0.788413887297495	-0.312338615216372	-0.0149711321182026	-1.55164735239973	-0.399059232988947	-0.910924548227465	0.385364311074994	-0.175208377440468	0.836520442591209	0.0239503153011684	-0.602846554361597	-0.696381875657232	0.800151074424104	0.129764418995645	0.302860422807899
prt.133	1.99473324459079	-0.402777460377905	0.215484677281615	1.81935044963789	1.0210539328821	0.522989068513319	1.10722431299824	0.742779915677274	1.79530409667705	0.0795027697070665	0.850883702010498	0.596930778767934	-0.182681150570624	0.881483629204232	1.6468131672782	-0.462592038802126	1.68844517728745	-0.0121589979122161	0.599678248514377	0.165809122068765
prt.134	0.583186227848584	-0.0716634602300606	0.167489844365799	0.991512158459047	1.38070645352788	0.584434806736754	0.0746965107917399	-0.998571081026469	0.809644387847627	0.220931655512587	0.491859016165058	0.904731843007039	-0.926547682909391	2.32656905767139	0.177654360758304	1.31434342834947	0.40899138907407	-1.02270859192939	0.457686032282436	0.37163459456028
prt.135	1.56419449106781	1.021512607123	-0.963415555930611	1.07065178934117	0.340575536458402	-0.00321425370780134	1.42560524588549	1.54491980573933	0.495056960524324	1.73798635690964	1.12299794314685	1.28393703328744	0.976998812298637	0.530856843325249	1.32849418408261	1.09868460589336	1.7681820813472	0.834608246439168	1.40263087658047	1.29769056698507
prt.136	0.0762687021058373	-0.427740365061305	-0.285121314557161	3.15249318911525	-1.16748992637481	0.57872243931408	-0.358017819506634	0.708747931248639	-0.940590661303343	0.0966140347954083	3.06807788121575	1.00191000586029	-0.310216252285659	-0.00058442948431258	1.96719527562573	0.47780117269191	-1.21207666669335	-0.811774808522838	0.417113086290146	1.10248189423105
prt.137	0.903202649676029	-0.705693928464772	-2.35940779187252	-1.68777329584191	-0.294737242479783	-0.772886682243333	-1.31088070638556	-0.641795174854261	-1.60427176671499	-2.39817492685235	-2.4974593559539	0.285147400652799	-0.813319837701728	-1.63214046613885	-0.582168108982962	-1.45849198649282	-1.35389380335676	-0.880802875081339	-1.39636907070678	-1.46661934577318
prt.138	0.490024981063849	0.630773016964423	-0.694284558226364	0.289627612694966	0.326240581490611	0.814946353010675	-0.28717169333848	0.578423661554281	-0.074919659210806	0.907002793206697	1.58065216276848	0.541877694360818	0.527575687181435	0.0763091509591145	-0.191401323087384	1.21788257199058	-0.0499742003943919	0.616634500579297	1.19637816841633	-0.709550256652748
prt.139	-1.42742831981162	-0.774104931655991	-0.651990934713199	-1.15670027898838	-0.901260780971958	-0.928603744162133	-0.837608858441052	-1.93590549346844	-1.40389692074566	-0.168061761816019	-0.221194411734727	-0.0113906996502042	0.30800511663471	-1.30281830520249	0.0374791950207656	-1.19459982157172	-1.03054040837537	-0.455635444956668	-1.25152598931048	-2.90628127633571
prt.140	0.703201043556283	1.18181099363524	1.0432083452962	1.57590439373277	1.54640571840989	0.545812830378258	1.07168839438224	1.68236172908589	1.02347176433034	0.00447992382574123	0.840361465603647	1.53621903382823	0.91784511878888	1.07956149551342	1.32590991089626	1.40970675968252	1.69690954913583	0.143772221668967	1.3344497767356	0.356031966101141
prt.141	2.30775183913376	2.34901607416833	1.66243202914055	1.70601959702733	1.84486913847789	2.33630710226614	2.62373596263804	2.22367048663155	1.75047090475022	2.44199004744375	2.13111131767781	1.13913184905797	1.93307424222731	2.2585166609869	1.56981689466794	2.11702529892343	1.71498035762005	2.44961577502901	1.92775083225655	2.5672396725459
prt.142	0.389899553363359	1.0638951194084	0.607658379901371	0.13223500409763	0.240907873435543	0.614644721572214	0.708296061907385	0.590085915614052	1.42746866235828	1.75401561493571	0.0106492690099326	0.0407626533937622	0.0382357371360674	1.26416416461269	0.39785241584929	0.818704167034175	0.730342597161584	1.32380629078257	1.40689350875288	1.23575948703654
prt.143	1.18760756198034	0.402534497465434	1.36280005570411	0.0913277053476031	0.52351695068904	0.346250793298854	0.016100285692133	0.0475432323202522	1.21704085867039	0.526075440991508	0.175976427310057	0.260127704545135	0.229128191163854	1.41483044943512	0.789383668211092	0.516470342851556	0.78068666289602	1.51543620634098	1.12752675754288	1.76270348998104
prt.144	0.0977582945177134	-1.96436474611724	-0.351299014859845	-2.49448600156494	-0.881739841147442	-1.10467417307575	0.256223354541375	-0.654013001556354	-0.751181305512054	-0.586241845949971	-0.846763619377338	-0.883699255353226	-0.593166461254102	-0.365909979604627	-1.01663892992467	-1.14727003974386	-0.721509981556537	-0.686046451267023	0.0434672614800281	-0.661631040702127
prt.145	-0.396680400583604	-1.24603795628772	-0.0754914354863927	0.363202867653485	-0.850836527061911	-0.330892651580216	-0.381528282675497	0.665980665993489	-0.844021822745998	-0.486700215452896	0.74518803317631	0.751889708815067	-0.884393747009123	1.16815797619704	1.61958904632823	-1.27977372909781	-1.86247548977175	0.0558341440589068	-0.820866135708158	-0.477582010121503
prt.146	1.106369216006	1.16702094751368	0.802542782722872	-0.142491805287117	1.59691106525216	-0.0704221746984232	1.38388089151904	0.555427297759985	0.66143520762932	0.984101417505571	0.272047415914816	0.158411906083926	-0.0588601779577697	-0.704061483600481	0.043623701223619	0.816277302770395	0.267335155038413	0.59094723519314	1.69604941242723	0.563732252169187
prt.147	-0.84394875700471	-2.19216715309617	-0.553097772449097	-2.25387367945132	-2.49772039762974	-2.34100047010491	-2.33306171315327	-1.14051088511037	-0.137084893485175	-2.5016902501547	0.746324365339047	1.0865012675654	-2.55814884962092	-2.7614539756123	-4.81784400864509	-1.16438444911333	-2.14564441502948	-2.78243646977311	-2.55806431499595	-1.93786027196
prt.148	0.388713272879314	0.132128525401363	0.596571850398738	0.223760084499347	-0.378715646353032	0.286279411348759	-0.289607795909598	0.399563690711887	0.778675042485786	0.94776401742052	0.601613929561333	0.396267000516545	1.40755039230006	0.968938909417762	0.854952973313468	-0.316086322665456	0.750117379668185	0.257540813944402	-0.258238819689083	0.823471097885529
prt.149	-0.588723272937303	0.498806077595642	0.24566925896459	-0.602127866824452	-0.144071817893339	-0.167410470628516	0.0674556801942695	1.79065180201155	0.770628449948557	1.25433338644754	0.257347115584772	0.716056744430008	0.344474517956193	0.879109345613767	0.154323844401621	0.15236182269205	0.568684092329333	0.266142817354673	0.664796582448634	0.640876285515756
prt.150	-0.873764866828792	-1.17626477857245	-0.217386130539754	-0.575996889010782	-0.907845414389798	0.495447825509699	-0.113033883830698	0.00115939440636117	-1.2845285652348	-0.806217114731978	-1.00551558900445	-0.86628245017134	-0.484057914318384	-1.05228363063067	-0.528537711189107	-1.10498408476937	-1.12948921189072	-2.88115289982443	-0.898657944507015	-2.07484355662024
prt.151	-1.57170517143065	-1.04817274845919	-0.159824950519695	-1.95203149701369	-0.410664801030054	-1.32770782078266	-1.48521969630679	-0.00824296900676087	-1.54585815006667	-2.25551343815554	-0.892322255076516	-2.2495963298375	-0.629162359244997	-0.725341214810705	-0.846027740591396	-2.46483760803446	-0.56979949873127	-0.989810054428945	-1.27405601942276	-0.777792327016077
prt.152	-0.409512537655856	-0.879228147926477	-0.997242746309124	-1.30819102875772	-1.29901117779146	-1.62357377178616	-1.68880387274928	-1.62427491158349	-1.55925142361636	-1.63184952285381	-1.36808366472049	-0.517586482412385	-1.70177644098652	-1.14954117045015	-1.30649547479895	-1.43251720977787	-1.22909138574819	-1.72033457898969	-1.57018352052583	-1.41301078320452
prt.153	-0.036854898097691	-0.296550014020931	0.316813625029886	-0.490474788764938	-0.412133334524314	0.73415221130097	-1.61506065369429	0.759201051024414	-0.123779405959427	0.574876929298075	-1.6712739078445	-0.190233266674746	0.23070469862884	0.190477723891592	-0.406495895791828	-0.267871949437734	-0.478555059069558	-0.0154211697831036	-0.750120219531402	0.171508645518145
prt.154	2.06794604477136	1.8812186586914	1.1832026966655	-0.521929037821864	2.40665096024768	1.56943876286157	1.18130246264089	0.42001258428661	2.48596805204001	2.38181209979959	-0.112515215624992	0.967653291858611	0.792383815657425	1.39866061718015	1.52334080125655	0.504951311735083	2.48006230692455	2.03983403835767	1.39619928560021	2.50045671433848
prt.155	1.38891028885944	1.96763804848272	2.03224124224931	0.253237644516643	1.47248233902812	3.86697149416818	2.02756549031539	-0.0356125417528858	0.523710610901691	1.49044090519765	0.502800531080753	1.39840797946399	2.55193750481005	0.111346260603162	0.952060350019113	1.14296424576642	1.54481284949046	0.694730253005993	2.06917422570114	0.157786095063668
prt.156	0.883597400072043	-0.311955273957889	0.89497431742679	0.0322238436184984	-0.0594651504636967	1.81045252704531	0.882905510674967	0.752370372041177	1.0658510064482	0.599650204538855	2.0394112404439	0.45405453137004	1.18674024314523	0.853236471573204	0.740207374879213	1.75124667466766	2.11975396847687	1.50940589168776	0.732065262305664	1.09932893425088
prt.157	0.933732017925759	-2.03239737706699	0.044652875627843	-0.897263599931082	-1.84304339414699	-0.599631726801228	-1.14786012408503	-0.5625801801363	-0.76924705480232	0.616683474469112	-0.592804791188811	0.46900681991378	-0.524674799208849	0.152205991998997	-2.57185684465643	-2.49273857001738	-0.687316782654838	-0.410673355091445	-0.879635385023593	-1.07788121313599
prt.158	0.671995164995816	0.0443797818045806	0.278362734437482	0.788590532603975	0.679205143682718	0.430200469786865	-1.28281589063745	-0.117959122972283	0.360864964078897	1.9134622141975	0.735134719591188	-0.291488479394033	0.143343164493998	1.49198258608345	0.987106956666426	1.26987811887811	-0.654261740120422	-0.541548516702246	-0.743675582379323	1.29414862713796
prt.159	-1.17716223569161	-1.29834294398158	-0.47092090254734	-1.15135369946763	1.5480454695275	0.187800056514298	-1.33373034826576	0.587411846536231	-0.863989417066884	-0.077571078894561	0.800213306302422	-1.36991271815356	-1.57805681165696	0.313058841427119	0.45646045496214	-0.00900400887987148	-1.34026140047877	-1.18598449768739	-0.0321961069360085	-0.307550981654756
prt.160	-0.201994489351921	-0.7143213828268	0.153864192855379	0.0545158135790707	0.933482520518376	0.834861959718403	1.31945544472303	-0.120330429798458	0.296211515026393	0.484049239128848	0.495669386474854	0.500303790855013	0.573439402830025	0.667861510377599	0.0178585154397094	-0.0063644588583068	-0.349351050001061	0.826947406492048	0.75918591383563	0.91222980090555
prt.161	-1.05894555599766	-3.48024939611216	-2.11868975607882	-1.24841518457378	-0.578029826396962	-3.0269006583447	-0.580194849948853	-2.89767994515657	-1.54480032816566	-0.969249192852642	-1.2595285797752	-1.10530247488636	-1.40078204351812	-2.76967686769589	-2.585651218	-1.6011643692889	-2.47215973671061	-2.58444073541203	-2.34175805457888	-2.57132296429671
prt.162	-0.829302270653502	1.93190441414768	2.34965651697615	0.640785284181593	1.96237040980742	-0.861219700677821	-0.300022459330293	1.44105045210725	0.819200254106367	0.678124112834584	1.47750681037985	0.00937817503499924	0.905442870607049	1.39970633837668	0.312746084133797	0.323798538669483	0.323301546089667	1.09246566722398	0.509597454108588	1.03530142346682
prt.163	-1.07396472452942	-0.525853135848465	-0.465818764546192	0.114610602876964	-0.529611081804744	-0.124612297385642	-0.501925475161924	0.662757065146395	-1.12294093572656	0.10167702440765	0.685716110624384	-0.838023337874562	0.607509947291616	-1.01503221809505	0.401349835500019	0.702378458128685	0.548930177445172	-0.741258780332851	-0.100335966374735	0.0989448109197155
prt.164	0.668506030836079	-1.25162143981761	-0.770404559744342	-0.245433373493087	-1.28207469100177	-1.54982227895974	-0.32207218346491	0.00846105949891358	0.113743017855252	-0.238406180787925	0.289628800191223	-0.987814089768964	-0.751959349442544	-0.933341117616394	-0.299629750465611	0.744120146189726	-0.683565869844278	-0.971752718592203	0.373200456594435	0.0545435107190175
prt.165	0.595776024444632	0.110796774808699	-0.0777986275237353	0.696791678987002	-0.154141120082556	0.872053587962259	0.154206507759874	0.500796641097632	0.659412456914016	0.894746368110424	-0.38124314007232	0.471099820884073	1.34498059312187	0.413797812158946	-0.297433167556096	-0.223295973254894	1.62715633798184	-0.227058018976625	-0.530377279440047	0.430425276737231
prt.166	-0.814447855910469	0.395178506754663	-0.473952188096543	-1.09013532434052	-0.968731053983962	-0.898554915530272	-1.31311893655756	-1.1378783785145	-0.178453388378257	0.11244233092204	-1.26520859609496	-1.30514606633317	-1.41661033324174	-1.91832821753705	-0.633351138487381	-1.10592434098504	-0.643515907418718	-1.2546812859916	-0.720546428608516	-1.02092798804235
prt.167	-0.124328978756254	0.503925228342109	0.973336037373648	1.01365622501937	-0.387886565799206	0.0325059232833231	-0.541327696827142	0.318417344200547	0.540879590350131	-0.760975869482535	0.505852239113841	0.8969743646746	1.59951359400631	0.496759277377079	0.742976823887418	0.467246421267736	-0.262802988083	1.49185877138478	-0.3676322165982	0.676069681666887
prt.168	-1.58620367520267	1.2305654080209	-0.0101272129952934	0.87520200738821	-0.742919192315528	-0.441472798560419	-0.863361420146484	-0.633919653021494	-1.20893380915507	-0.575108200287439	-0.579680710428495	-1.14117989777521	-1.22937437080246	-0.818646690561899	-0.405020447078162	0.940642469152762	-0.937181458711013	0.390600141338251	0.0588446916545096	-0.183672391623249
prt.169	-0.959736051581171	-1.02649443564419	0.179830278800141	-0.290842550372639	-0.170690862234614	0.508343910947619	-1.00559937139014	0.0359458368543657	-0.693353153210555	-0.311342186571882	-0.0103378300109275	-1.0429439734784	-1.00021198344899	-0.203375591761727	0.507712172467858	0.0974079240301042	-0.715189858689581	-0.148816784650859	0.290099764373309	0.445159146829251
prt.170	-0.223103924051827	0.81990156142421	0.0629465717626111	0.684415950931219	1.58358365535321	1.53167768585416	0.318501331197161	0.194273708614784	-0.450939434659793	-0.492961628706405	1.65181490620995	1.09153199967448	1.95019162705992	0.990860627337697	0.199109231908204	0.248723703166197	0.711345831628482	0.652765988160515	0.248914331695138	0.676827239852111
prt.171	2.47450268832379	0.276326972565394	1.51527623643571	1.51420821822768	1.5386972001842	1.22272791502815	0.583517173190342	1.35154193287079	2.0154213376076	0.0584711758191314	1.22183768848221	0.919725070099899	1.99864108243163	0.4334850046997	3.1232623552511	1.95769231929867	0.621405800771977	0.812829226317487	1.39989573523591	0.986255228119708
prt.172	1.38123675895676	2.28086718603958	0.733154379121235	0.0822734325622096	0.897325886967958	1.68166175572318	0.217955743021214	0.422301046088123	0.0903892827165185	1.36797545903191	0.548484691632137	0.877868277041515	1.5181161116862	-0.2892445702027	1.15039582033363	0.657775449769021	1.07137335016037	-1.05507950244593	2.55954319993814	1.53913388951061
prt.173	-0.85268244431377	1.47844947621686	-0.679548688937701	0.535323219123325	0.761261829267805	-0.949330415729994	0.398180656871943	1.45795306767751	-1.67855477373983	-0.677971033057182	-0.847020242527616	-2.13676938345984	0.687728088135338	-1.07301510144261	-1.69165455942117	0.491286130894608	1.42290544014537	-0.429414763530357	-0.0900462890993598	-0.373881270801055
prt.174	-1.29978790935423	-0.345729129311023	-1.54107225624502	0.0778166833753297	-1.39509605672921	-1.03222212955651	0.68431842977672	-1.31690153450445	-1.26455757954086	-0.68528319168975	-1.65785971856008	-2.54602560974121	-1.01684355891133	-1.41077129961965	-2.18164344124691	-1.00883277537249	-1.14532670767573	-1.44439767736987	-1.96588104838993	-1.70063208983446
prt.175	0.912096501386739	1.50057070953524	1.49068295822927	0.112405227115123	0.293816784302093	0.244589786350228	-0.189210450490078	0.592432813091887	-0.374836885678957	2.39921620847364	0.984283236016529	1.81616907897248	1.24914547041851	0.606092561237623	1.06631822946431	0.595315082592487	0.55276188717242	0.860407473238958	0.761781891163976	0.541566809229788
prt.176	-0.271983068914335	-1.16879773506734	-1.03018320767997	-0.886532962785205	-0.972074767663471	-0.581956466344756	-0.873382672597114	-1.56740124567039	-0.926318529333547	0.384080786716558	0.194021578870166	-1.60924152775101	-0.680489268541928	-0.605757886244383	-2.16733415154898	-0.730206643992219	-0.567386814663506	0.302151053942716	-0.505418143710143	-0.83952184193438
prt.177	0.0625311529774954	-1.10289197240203	1.0482514292177	0.630645921974495	-0.85630420828988	-0.189835766509824	-1.45803905345128	-0.941528458026918	-1.26379208317717	0.25567210780089	-0.684058451153481	0.812375075721975	1.2756215530218	0.810999692795321	0.392376197804788	0.19875081144703	0.0782974218338446	0.666596975199425	-1.05684113873835	0.482423446649364
prt.178	-0.539234199285039	-1.80748060342007	-1.19097011327382	-0.275135628021317	-0.00190179443807099	-0.700067673766511	-2.75286831861073	-1.90353751159895	-1.53773328206412	-1.97501095392659	-0.755153359992489	-1.28217463545516	-1.57142765974882	-1.24155891433229	-1.9515393896847	-1.74138053336166	-0.796103316405588	0.340341854679841	-0.958246896269231	-1.94240311383046
prt.179	1.96445609576215	3.45037608885594	3.0376365741743	3.1956423673989	1.91038606835917	2.52472541906717	1.49946915200012	1.8595741587269	1.93807499723229	2.75507244188913	2.21113665348401	2.69808444205631	2.37069540165822	1.81850466420116	1.6465507195077	1.84987200613479	2.60943400247623	2.01172580896318	0.854099725782222	1.66331092416414
prt.180	1.84275008309552	2.74894326457917	2.0338097894538	1.78531850674814	1.04215078029322	1.00262132991642	1.01769304730533	0.785015693758214	0.918851576376954	1.03046656054483	1.29000318333563	2.31172991978829	1.40089925743096	1.71910538881978	2.61284030935129	1.13989684735606	2.10191295903239	1.58360783232223	1.36058704303103	1.74909824429011
prt.181	0.658807432414338	1.31875952244663	0.328087825108565	1.27521443955604	1.1484488589129	0.769824656968822	1.97125161604217	0.935788499001666	2.19491621972898	1.6084911984042	0.950200584373642	0.924023255632854	1.17008269545348	0.815783757169175	0.970384939603993	1.13391728167875	0.21456646435202	1.63381224174103	1.05460969560956	1.97311370636659
prt.182	-0.442472378047848	1.06232116095754	1.48894257938357	-0.171735462910682	0.714477596794309	0.893690343272217	-1.69135472499881	0.658042298005834	0.894521492530958	-0.0325527600720531	-0.767869290645208	0.0210272885044493	0.619634867584892	-0.583369232330265	-0.2077380377831	0.738817121831043	1.1553805444864	-1.95614059644658	-2.26602404661001	1.75270685329604
prt.183	0.471939519017574	-0.575851609771874	0.505280494562764	1.27384330026051	-0.0608734254059568	0.817698766404378	-1.28431590612276	0.410984051416208	2.2886853622954	0.32049540506971	0.950172225271218	0.187936209695914	-0.0583352304566039	-0.298755969940923	-0.649595382638906	0.443785176811749	-0.790220963984422	0.961898164492204	-0.562716729511654	0.71471441406207
prt.184	0.681285473960716	1.51581947982164	-0.591448633105617	1.30030685197405	0.382734765625465	0.854920731617509	0.670754790234405	0.355299752417325	-0.574880334877235	-0.255339400923755	1.59592937368446	0.722129911581877	-0.470251470162702	0.602585337046435	0.301394744017138	-0.275256485009763	0.358079882044458	0.429086845163002	0.155543999454432	1.08343384248981
prt.185	1.19436963390396	1.3480726653075	1.01753451418856	2.42543667178744	0.793494839926784	0.725985531155735	0.994056820624048	0.657012213976978	1.21226900980281	0.879092612610303	1.33415189802406	0.699300988997003	1.65332056739633	2.2237775209629	1.28724071256408	1.02054127415226	1.67080689204998	0.852070922818527	1.6373097955003	1.06137312195393
prt.186	-0.321428523466847	0.149682143742952	-0.362891480462038	0.461447009038515	0.414083903559532	0.112026291289048	0.62709891204469	-0.19045372602404	-0.10758014098842	0.185824159921235	-0.757904467595785	-0.566051763720206	0.853053477152629	0.19082233255857	0.0590674463137523	0.25522587917821	1.23967010882951	-0.472449069333722	0.623740763367371	0.188938708820927
prt.187	-0.0614324338538984	-0.178838298750751	-1.08884661553172	-0.560980428308066	0.0305404461153137	-0.401970440399671	-0.411576381995772	-1.23074910278393	0.277140993719132	-0.366752882800028	-0.141630679565339	-0.845935252098662	0.794726176073895	-0.418697439406976	-0.429025619072933	0.841198009084869	0.104764843724367	-0.142343132797448	-0.199775947439604	0.956699644650185
prt.188	1.40460133584024	-0.704751586573482	0.652215434530673	-0.857775761044691	-0.45521003432968	-0.0872938489523045	-0.115775145504981	0.0797636980970264	-0.91150404799275	-0.456763348487675	-0.0491200562391434	0.172730921431717	-0.172366020141878	-0.592196050038561	-0.467812760643705	-0.244802703070746	0.285455525910398	-1.80612077497261	0.0579243024278954	-0.2218793290932
prt.189	0.88833899033288	0.118428667338613	0.154550814944613	-0.210654386643615	0.301049480060559	-0.162824764275083	0.517943301447779	0.42203995482788	-0.205411207141409	0.362673514341294	0.734341624938437	0.803074741792963	0.472073334189198	-0.14529856926785	0.56632447022251	1.30050749423774	-0.374738332399325	-0.151276506102416	0.341027408050442	-0.401798548042975
prt.190	0.458532724567459	0.485009913807336	0.228259721517578	0.00481466077546138	-0.521082440088198	0.166623198188256	-0.417634724118703	-0.766613541779473	-0.375545388971976	-0.89154532938927	0.279431346688266	0.537669583703361	-0.530853307036389	0.335572059722518	0.981182462093758	-0.64502774369616	0.418507068109969	0.499925363028507	-1.16322172942393	-0.18532603040583
prt.191	-1.92449023513178	-0.737344540833024	0.0608659131189518	0.530004770488841	-1.61825759872807	-1.18902390219575	0.177255135025065	-0.039255788836275	-1.21396088671621	-1.81822460995624	-1.76965188172145	-1.15407315739418	-2.35479073485926	-2.81052470668718	-1.42706638623715	-1.91017894614279	0.785673087571576	0.288799604110096	-0.16554638501169	-0.566069656081783
prt.192	-0.974540291293763	-1.29815081331303	-0.159668405464884	-1.96163102442545	-1.39483841644138	0.300381624102578	-1.33281439556408	-0.856306871062702	-1.45714175817766	-1.80811953559496	-1.05659605995099	-0.368705264327461	-0.173360512061469	0.334926499880684	-1.41528840129232	-0.117148642863991	-0.0086643552868777	-0.866115521160157	-1.1919838639498	0.335336351496182
prt.193	1.53369176055719	0.218208210164056	0.574056787435342	1.11199121788317	0.449363067305367	0.0173749721509512	1.93868194765165	1.42719483320199	1.47838262784166	1.37304710473864	1.43095496377541	1.11381231193905	0.889397275072568	0.848894324792863	1.41568467601007	1.05931351962215	1.38208237308058	0.572739621748918	0.748495765859112	0.854105018097935
prt.194	1.75808995529762	1.6488051989398	0.464826053270729	1.16103600321274	0.928622252587173	1.11447810104335	1.78348236924891	0.147307889273714	1.81048416994139	1.68853648971718	0.246471403856727	0.428438917248607	1.25305802986993	-0.412540289839527	2.84166978025594	0.941880564002498	1.78541703818345	0.973875175209243	1.09104093034982	0.921593640648066
prt.195	-0.442034908282578	-0.734108515419756	-0.811916069122333	0.527916440787976	-0.214786588968839	-0.284952784094696	-0.313425568775657	-0.345745051052654	-0.927810712723403	0.397656062609721	0.363457797712133	-0.775295148962471	0.287663758759216	0.266902158379973	-0.77583233492163	-0.285078692706821	1.0135206801227	0.842341330475495	-0.847227109676696	0.00692492931327075
prt.196	0.34865444043564	-0.575067182652696	-0.143019578042178	0.129947885345265	0.378309803069957	0.927086078000104	-0.386662837206253	0.754917459084093	0.163620999782697	0.619993394928102	-0.533995985728004	-0.0639968937777368	0.75971437904615	0.509372449763487	0.288133989750127	0.437700710276107	-0.805696141947176	-0.291104345171381	0.761495996776992	0.503907199192951
prt.197	-0.0511325900141633	-0.0639896940519013	-0.188473107176959	-0.519047261138299	-0.675840921101122	0.602211394329919	-1.60535422291653	0.476016778034061	0.13358019347025	-0.4216681962105	-0.0770730996380277	1.58058085887564	0.740320286058136	-0.620724749498905	0.760339094760443	0.270262643927374	-0.0547922201308576	0.582788412634416	0.198871311800525	-0.28113443778415
prt.198	1.52991503540917	-0.798434977159028	-0.759220920654204	-0.069744177578002	0.563696699583668	0.0852828658758798	0.0426832407046153	-0.124338335823796	0.441741394495732	0.926111650813514	-0.556319537234091	-0.122850159665246	0.591513661934442	0.235400710376007	0.73652946533641	0.491215942304591	-0.172582787265466	1.01749905931062	0.033153561954259	-0.175309425611456
prt.199	-0.0165146507113261	-0.737149568682279	-0.218742598990593	-0.695798443118378	-0.226453377993149	-0.369489767979022	-0.42653042134094	0.0763921603987602	-0.0715039307951464	-0.83786667735504	-0.299116398523065	-0.318023617936753	0.146258407986482	-0.36328711534375	-1.20171707609075	0.186959021738916	1.02303940768866	0.990805183700297	0.854821693487787	0.838159959562027
prt.200	0.0815299969507055	0.0592636285710689	0.379694206858266	1.26329501521549	0.49650980923749	0.681864148510122	0.879950277347548	0.716842346938378	0.452303744651449	0.700494352813401	-0.125683939252385	0.552590977424006	1.18649912159596	1.37959604657609	0.435907510345901	1.71464377106657	1.64487073192285	1.47252192485774	0.974714118250406	0.998552267919552
prt.201	-0.458937452492372	-0.22084030967586	-0.66537892311594	0.703771288703058	-0.0847335237983164	0.277399076150458	-0.978732232740105	-0.156318684862903	-0.260159622725837	-1.30911176742086	-0.163974069008644	-0.37883792607684	1.35996692122549	0.842201033042024	1.01009491764572	-1.39628943329923	0.15410890980441	-0.468669918755593	1.84711857391662	-0.869603921544227
prt.202	0.490693122871554	0.632284718040816	2.19709715707287	0.612496751711218	0.71051322944787	1.12797659415212	0.85770243179656	1.56019996946721	0.895509495888597	0.536947309373082	1.2269400597436	1.18307235060789	1.78449385967533	1.05301912959488	1.97873576274787	-0.048443839699833	1.5222287522704	1.69459019994998	1.55686581602548	-0.228674037683342
prt.203	-0.833065425721902	1.9168188510779	-0.687032338198327	1.15229699336627	1.50199877570265	0.949000593645023	-0.252179179729545	1.3151781022218	1.08135206409638	1.1046460136059	2.37720810311212	0.952991724009742	0.647506839053423	0.438641844101493	0.792741344673597	0.545799539032424	-0.484622790779199	1.108524119702	0.62880395251291	0.575257152117671
prt.204	0.0466069224315435	1.04863921543309	1.27521826814201	0.513608699621143	0.494054885273344	2.01967284137753	1.55787275964379	0.103104210874203	0.598473661566483	0.922926444023942	1.40120445165876	-0.266639600429073	1.39258241576298	0.426709166035575	1.1720081931079	1.53796719375256	-0.017652237176358	2.29028843101138	1.45829249822109	2.22394673922246
prt.205	-0.024489917231484	-1.06208490435497	-2.10020935694368	-1.23175314776871	-0.702266050090637	-0.76654939501405	-1.43553990515177	-1.12108033111929	-0.435304247161769	-0.902065228127627	-0.572918901021762	-0.939700635080072	-0.350107464437767	-0.472444695514619	-0.425220860390426	-0.875466579329093	0.36920920575519	-0.277230895842762	-1.21655952815786	-1.36463957625733
