s.1	s.2	s.3	s.4	s.5	s.6	s.7	s.8	s.9	s.10	s.11	s.12	s.13	s.14	s.15	s.16	s.17	s.18	s.19	s.20
prt.127	-1.37183337420646	-2.22364418943688	-1.88420857165909	-2.70151566774031	-0.924608660868161	-2.53804916587381	-1.67467826172433	-0.428304451297938	-0.853052641438101	-1.31303762219082	-1.42827394365584	-1.21397690326958	-1.30050612350907	-0.520834824468108	-0.72132267134335	-2.46624585270857	-2.73265868997048	-1.84619786412981	-0.35852600712086	-1.25121612204166
prt.128	2.9573290583926	0.635199058735694	2.93467498259995	2.31330523055791	2.33690338625926	2.80244939321633	2.93384045620763	2.19930210224657	1.01853891289228	3.22521794608308	2.15317350364266	2.79145276230072	2.2203967139379	2.47472317477988	3.09749942560662	2.73576505923013	1.52056522974015	2.74250395054457	1.54889071579852	3.64794884762168
prt.129	0.149602626831928	2.52435207179963	0.790111857820877	0.00252696935356387	0.711985059482058	1.30392895433323	2.54908300080662	2.79041571409326	1.9509834339902	1.30606478567203	0.336545297180653	2.91899104947426	1.71571068078587	1.99086099318394	2.06264867388528	0.0728668245529967	1.52803091106555	3.23555700346632	1.25723897529976	1.4643937476677
prt.130	-0.8963663064141	-0.325914115829165	-0.413207404952857	-0.712430490567167	-0.164172833517394	0.112080947964186	-0.168343658356035	-0.419621285563538	-0.779332472133431	0.821483596671003	-0.435715187758265	-0.140866951718405	-0.440488361904954	-0.619962394385117	-0.734799910645234	-0.175650155806753	0.14406090500163	-0.252951029601874	0.248375329275676	-0.17452860341909
prt.131	-2.72374573950116	-2.24620458987414	-3.04723511402894	-1.8390587426184	-0.962459216030961	-1.78062120817886	-1.61249023412416	-0.840204119724121	-1.36809812956165	-1.80838592471274	-2.61054855324682	-2.81804584897114	-2.62910213692535	-2.35350530727787	-2.36887410698169	-2.27751726609114	-2.42300739239391	-2.04664227850683	-3.42065362080122	-2.83049769804279
prt.132	-1.42920738891065	-0.506340375417143	0.216526409276458	-0.372807667865688	-1.20927418489996	-0.773312581883834	-0.339768896641181	-0.00449788920123148	-1.48507241218347	-0.480013376034066	-0.89759033021782	0.440885147411766	-0.204568290600407	0.814806697544471	0.0332201004215457	-0.583062519365948	-0.735891091785776	0.785921184440312	0.245866869374882	0.256885622312551
prt.133	1.98103715095912	-0.437923020533834	0.212960115247073	1.80957643612721	1.00944405507708	0.53809037392698	1.07979403157343	0.753253158594245	1.8618790368933	-0.00145137333805311	0.864217920020143	0.652451615104707	-0.212041063730563	0.859769884157494	1.65608295239858	-0.442808003806476	1.64893596115891	-0.0263888878960088	0.715780698893614	0.119834321573417
prt.134	0.569490134216907	-0.10680902038599	0.164965282331257	0.981738144948361	1.36909657572286	0.599536112150414	0.0472662293669306	-0.988097838109498	0.87621932806388	0.139977512467468	0.505193234174703	0.960252679343812	-0.95590759606933	2.30485531262465	0.186924145878681	1.33412746334512	0.369482172945526	-1.03693848191318	0.573788482661674	0.325659794064932
prt.135	1.55049839743613	0.986367046967066	-0.965940117965153	1.06087777583048	0.328965658653386	0.0118870517058595	1.39817496446068	1.5553930486563	0.561631900740576	1.65703221386453	1.1363321611565	1.33945786962421	0.947638899138698	0.509143098278511	1.33776396920299	1.11846864088901	1.72867286521865	0.820378356455376	1.51873332695971	1.25171576648972
prt.136	0.0625726084741604	-0.462885925217234	-0.287645876591703	3.14271917560456	-1.17909980417983	0.593823744727741	-0.385448100931443	0.71922117416561	-0.874015721087091	0.0156598917502887	3.0814120992254	1.05743084219707	-0.339576165445598	-0.0222981745310505	1.97646506074611	0.497585207687559	-1.2515858828219	-0.82600469850663	0.533215536669384	1.0565070937357
prt.137	0.889506556044352	-0.740839488620702	-2.36193235390706	-1.69754730935259	-0.3063471202848	-0.757785376829673	-1.33831098781036	-0.63132193193729	-1.53769682649874	-2.47912906989746	-2.48412513794426	0.340668236989572	-0.842679750861667	-1.65385421118559	-0.572898323862585	-1.43870795149717	-1.39340301948531	-0.895032765065131	-1.28026662032755	-1.51259414626853
prt.138	0.476328887432172	0.595627456808493	-0.696809120260906	0.27985359918428	0.314630703685595	0.830047658424335	-0.31460197476329	0.588896904471252	-0.00834471899455387	0.826048650161578	1.59398638077813	0.597398530697591	0.498215774021496	0.0545954059123766	-0.182131537967006	1.23766660698623	-0.0894834165229359	0.602404610595505	1.31248061879557	-0.755525057148097
prt.139	-1.44112441344329	-0.809250491811921	-0.654515496747741	-1.16647429249906	-0.912870658776975	-0.913502438748472	-0.865039139865861	-1.92543225055147	-1.33732198052941	-0.249015904861139	-0.207860193725082	0.0441301366865687	0.278645203474771	-1.32453205024923	0.0467489801411429	-1.17481578657607	-1.07004962450392	-0.469865334940461	-1.13542353893124	-2.95225607683106
prt.140	0.689504949924606	1.14666543347931	1.04068378326166	1.56613038022208	1.53479584060488	0.560914135791919	1.04425811295743	1.69283497200286	1.09004670454659	-0.0764742192193784	0.853695683613292	1.591739870165	0.888485205628941	1.05784775046669	1.33517969601663	1.42949079467817	1.65740033300728	0.129542331685174	1.45055222711484	0.310057165605793
prt.141	2.29405574550208	2.3138705140124	1.65990746710601	1.69624558351665	1.83325926067287	2.3514084076798	2.59630568121323	2.23414372954853	1.81704584496647	2.36103590439863	2.14444553568745	1.19465268539474	1.90371432906737	2.23680291594016	1.57908667978832	2.13680933391908	1.67547114149151	2.43538588504522	2.04385328263579	2.52126487205055
prt.142	0.376203459731682	1.02874955925247	0.605133817866829	0.122460990586944	0.229297995630527	0.629746026985875	0.680865780482576	0.600559158531023	1.49404360257454	1.67306147189059	0.0239834870195776	0.096283489730535	0.00887582397612882	1.24245041956595	0.407122200969668	0.838488202029824	0.69083338103304	1.30957640079878	1.52299595913212	1.18978468654119
prt.143	1.17391146834866	0.367388937309504	1.36027549366957	0.0815536918369169	0.511907072884023	0.361352098712515	-0.0113299957326763	0.0580164752372233	1.28361579888664	0.445121297946389	0.189310645319702	0.315648540881908	0.199768278003915	1.39311670438838	0.79865345333147	0.536254377847205	0.741177446767476	1.50120631635718	1.24362920792212	1.71672868948569
prt.144	0.0840622008860365	-1.99951030627317	-0.353823576894387	-2.50426001507563	-0.893349718952458	-1.08957286766209	0.228793073116566	-0.643539758639383	-0.684606365295802	-0.667195988995091	-0.833429401367693	-0.828178419016453	-0.62252637441404	-0.387623724651365	-1.0073691448043	-1.12748600474821	-0.761019197685081	-0.700276341250816	0.159569711859266	-0.707605841197475
prt.145	-0.410376494215281	-1.28118351644365	-0.0780159975209346	0.353428854142798	-0.862446404866928	-0.315791346166555	-0.408958564100307	0.67645390891046	-0.777446882529746	-0.567654358498016	0.758522251185955	0.807410545151839	-0.913753660169062	1.1464442311503	1.62885883144861	-1.25998969410216	-1.9019847059003	0.0416042540751141	-0.70476368532892	-0.523556810616852
prt.146	1.09267312237433	1.13187538735775	0.80001822068833	-0.152265818797804	1.58530118744715	-0.0553208692847624	1.35645061009423	0.565900540676956	0.728010147845572	0.903147274460451	0.285381633924461	0.213932742420699	-0.0882200911177084	-0.725775228647218	0.0528934863439963	0.836061337766045	0.227825938909869	0.576717345209348	1.81215186280647	0.517757451673839
prt.147	-0.857644850636387	-2.2273127132521	-0.555622334483639	-2.26364769296201	-2.50933027543476	-2.32589916469125	-2.36049199457808	-1.1300376421934	-0.070509953268923	-2.58264439319982	0.759658583348692	1.14202210390217	-2.58750876278086	-2.78316772065904	-4.80857422352471	-1.14460041411768	-2.18515363115802	-2.7966663597569	-2.44196186461671	-1.98383507245535
prt.148	0.375017179247637	0.0969829652454333	0.594047288364196	0.21398607098866	-0.390325524158048	0.301380716762419	-0.317038077334407	0.410036933628858	0.845249982702038	0.8668098743754	0.614948147570978	0.451787836853318	1.37819047914012	0.947225164371024	0.864222758433845	-0.296302287669807	0.710608163539641	0.243310923960609	-0.142136369309846	0.777496297390181
prt.149	-0.602419366568979	0.463660517439712	0.243144696930048	-0.611901880335138	-0.155681695698356	-0.152309165214855	0.0400253987694602	1.80112504492852	0.83720339016481	1.17337924340242	0.270681333594417	0.771577580766781	0.315114604796254	0.857395600567029	0.163593629521998	0.1721458576877	0.529174876200789	0.25191292737088	0.780899032827872	0.594901485020408
prt.150	-0.887460960460469	-1.21141033872838	-0.219910692574296	-0.585770902521468	-0.919455292194815	0.510549130923359	-0.140464165255508	0.0116326373233323	-1.21795362501855	-0.887171257777097	-0.992181370994809	-0.810761613834567	-0.513417827478323	-1.07399737567741	-0.51926792606873	-1.08520004977372	-1.16899842801926	-2.89538278980823	-0.782555494127777	-2.12081835711558
prt.151	-1.58540126506233	-1.08331830861512	-0.162349512554237	-1.96180551052438	-0.42227467883507	-1.312606515369	-1.5126499777316	0.00223027391021026	-1.47928320985042	-2.33646758120066	-0.878988037066871	-2.19407549350073	-0.658522272404935	-0.747054959857443	-0.836757955471018	-2.44505357303881	-0.609308714859813	-1.00403994441274	-1.15795356904352	-0.823767127511425
prt.152	-0.423208631287533	-0.914373708082406	-0.999767308343666	-1.31796504226841	-1.31062105559648	-1.6084724663725	-1.71623415417409	-1.61380166866652	-1.4926764834001	-1.71280366589893	-1.35474944671084	-0.462065646075612	-1.73113635414646	-1.17125491549689	-1.29722568967857	-1.41273317478222	-1.26860060187673	-1.73456446897348	-1.45408107014659	-1.45898558369987
prt.153	-0.0505509917293679	-0.33169557417686	0.314289062995344	-0.500248802275624	-0.423743212329331	0.749253516714631	-1.6424909351191	0.769674293941386	-0.0572044657431746	0.493922786252955	-1.65793968983486	-0.134712430337973	0.201344785468901	0.168763978844854	-0.397226110671451	-0.248087914442084	-0.518064275198101	-0.0296510597668963	-0.634017769152164	0.125533845022797
prt.154	2.05424995113969	1.84607309853547	1.18067813463096	-0.53170305133255	2.39504108244266	1.58454006827523	1.15387218121608	0.430485827203582	2.55254299225626	2.30085795675447	-0.0991809976153472	1.02317412819538	0.763023902497487	1.37694687213341	1.53261058637693	0.524735346730733	2.44055309079601	2.02560414837387	1.51230173597944	2.45448191384313
prt.155	1.37521419522776	1.93249248832679	2.02971668021477	0.243463631005957	1.4608724612231	3.88207279958184	2.00013520889058	-0.0251392988359147	0.590285551117943	1.40948676215253	0.516134749090398	1.45392881580077	2.52257759165011	0.0896325155564244	0.96133013513949	1.16274828076207	1.50530363336191	0.6805003630222	2.18527667608037	0.111811294568319
prt.156	0.869901306440366	-0.347100834113818	0.892449755392248	0.0224498301078122	-0.0710750282687131	1.82555383245897	0.855475229250158	0.762843614958148	1.13242594666445	0.518696061493735	2.05274545845355	0.509575367706813	1.15738032998529	0.831522726526466	0.74947715999959	1.77103070966331	2.08024475234833	1.49517600170397	0.848167712684901	1.05335413375553
prt.157	0.920035924294082	-2.06754293722292	0.042128313593301	-0.907037613441768	-1.85465327195201	-0.584530421387567	-1.17529040550984	-0.552106937219329	-0.702672114586068	0.535729331423993	-0.579470573179166	0.524527656250553	-0.554034712368788	0.130492246952259	-2.56258705953606	-2.47295453502173	-0.726825998783382	-0.424903245075237	-0.763532934644355	-1.12385601363134
prt.158	0.658299071364139	0.00923422164865095	0.27583817240294	0.778816519093289	0.667595265877701	0.445301775200526	-1.31024617206226	-0.107485880055312	0.427439904295149	1.83250807115238	0.748468937600833	-0.23596764305726	0.113983251334059	1.47026884103671	0.996376741786803	1.28966215387376	-0.693770956248966	-0.555778406686039	-0.627573132000086	1.24817382664261
prt.159	-1.19085832932329	-1.33348850413751	-0.473445464581882	-1.16112771297832	1.53643559172248	0.202901361927959	-1.36116062969057	0.597885089453202	-0.797414476850632	-0.158525221939681	0.813547524312067	-1.31439188181678	-1.60741672481689	0.291345096380381	0.465730240082518	0.0107800261157777	-1.37977061660732	-1.20021438767118	0.083906343443229	-0.353525782150104
prt.160	-0.215690582983598	-0.749466942982729	0.151339630820837	0.0447418000683845	0.92187264271336	0.849963265132064	1.29202516329822	-0.109857186881487	0.362786455242645	0.403095096083728	0.509003604484499	0.555824627191786	0.544079489670086	0.646147765330861	0.0271283005600867	0.0134195761373424	-0.388860266129605	0.812717516508256	0.875288364214868	0.866255000410202
prt.161	-1.07264164962933	-3.51539495626809	-2.12121431811336	-1.25818919808446	-0.589639704201978	-3.01179935293104	-0.607625131373663	-2.8872067022396	-1.47822538794941	-1.05020333589776	-1.24619436176556	-1.04978163854959	-1.43014195667806	-2.79139061274262	-2.57638143287963	-1.58138033429325	-2.51166895283915	-2.59867062539582	-2.22565560419964	-2.61729776479206
prt.162	-0.842998364285179	1.89675885399175	2.34713195494161	0.631011270670907	1.9507605320024	-0.84611839526416	-0.327452740755102	1.45152369502422	0.885775194322619	0.597169969789465	1.4908410283895	0.0648990113717721	0.87608295744711	1.37799259332994	0.322015869254174	0.343582573665132	0.283792329961124	1.07823577724019	0.625699904487825	0.989326622971472
prt.163	-1.08766081816109	-0.560998696004394	-0.468343326580734	0.104836589366277	-0.54122095960976	-0.109510991971982	-0.529355756586734	0.673230308063366	-1.0563659955103	0.0207228813625309	0.699050328634029	-0.78250250153779	0.578150034131678	-1.03674596314179	0.410619620620396	0.722162493124335	0.509420961316628	-0.755488670316643	0.0157664840045024	0.0529700104243673
prt.164	0.654809937204402	-1.28676699997354	-0.772929121778884	-0.255207387003773	-1.29368456880678	-1.53472097354608	-0.349502464889719	0.0189343024158847	0.180317958071504	-0.319360323833045	0.302963018200868	-0.932293253432192	-0.781319262602482	-0.955054862663132	-0.290359965345234	0.763904181185375	-0.723075085972822	-0.985982608575996	0.489302906973672	0.00856871022366932
prt.165	0.582079930812955	0.0756512146527698	-0.0803231895582773	0.687017665476316	-0.165750997887573	0.88715489337592	0.126776226335064	0.511269884014603	0.725987397130268	0.813792225065305	-0.367908922062675	0.526620657220846	1.31562067996193	0.392084067112208	-0.288163382435719	-0.203511938259245	1.58764712185329	-0.241287908960418	-0.41427482906081	0.384450476241883
prt.166	-0.828143949542146	0.360032946598733	-0.476476750131085	-1.09990933785121	-0.980340931788979	-0.883453610116611	-1.34054921798237	-1.12740513559753	-0.111878448162005	0.0314881878769202	-1.25187437808531	-1.2496252299964	-1.44597024640168	-1.94004196258378	-0.624081353367004	-1.08614030598939	-0.683025123547262	-1.26891117597539	-0.604443978229279	-1.0669027885377
prt.167	-0.138025072387931	0.468779668186179	0.970811475339106	1.00388221150868	-0.399496443604222	0.0476072286969839	-0.568757978251951	0.328890587117518	0.607454530566383	-0.841930012527655	0.519186457123486	0.952495201011373	1.57015368084637	0.475045532330341	0.752246609007795	0.487030456263386	-0.302312204211544	1.47762888140099	-0.251529766218963	0.630094881171539
prt.168	-1.59989976883435	1.19541984786497	-0.0126517750298354	0.865427993877524	-0.754529070120544	-0.426371493146758	-0.890791701571294	-0.623446410104523	-1.14235886893882	-0.656062343332559	-0.56634649241885	-1.08565906143844	-1.25873428396239	-0.840360435608637	-0.395750661957784	0.960426504148411	-0.976690674839557	0.376370251354458	0.174947142033747	-0.229647192118597
prt.169	-0.973432145212848	-1.06163999580012	0.177305716765599	-0.300616563883325	-0.182300740039631	0.52344521636128	-1.03302965281495	0.0464190797713368	-0.626778212994303	-0.392296329617002	0.00299638799871743	-0.987423137141626	-1.02957189660893	-0.225089336808465	0.516981957588236	0.117191959025753	-0.754699074818125	-0.163046674634652	0.406202214752546	0.399184346333902
prt.170	-0.236800017683504	0.78475600126828	0.0604220097280692	0.674641937420533	1.57197377754819	1.54677899126782	0.291071049772352	0.204746951531755	-0.384364494443541	-0.573915771751524	1.66514912421959	1.14705283601125	1.92083171389998	0.96914688229096	0.208379017028582	0.268507738161846	0.671836615499938	0.638536098176723	0.365016782074375	0.630852439356763
prt.171	2.46080659469211	0.241181412409464	1.51275167440116	1.50443420471699	1.52708732237919	1.23782922044181	0.556086891765532	1.36201517578776	2.08199627782385	-0.0224829672259882	1.23517190649185	0.975245906436672	1.9692811692717	0.411771259652962	3.13253214037148	1.97747635429432	0.581896584643433	0.798599336333695	1.51599818561515	0.940280427624359
prt.172	1.36754066532508	2.24572162588366	0.730629817086693	0.0724994190515234	0.885716009162942	1.69676306113684	0.190525461596405	0.432774289005094	0.156964222932771	1.28702131598679	0.561818909641782	0.933389113378288	1.48875619852626	-0.310958315249438	1.15966560545401	0.67755948476467	1.03186413403183	-1.06930939242973	2.67564565031738	1.49315908901526
prt.173	-0.866378537945447	1.44330391606093	-0.682073250972243	0.525549205612639	0.749651951462789	-0.934229110316333	0.370750375447134	1.46842631059448	-1.61197983352358	-0.758925176102302	-0.833686024517971	-2.08124854712307	0.6583681749754	-1.09472884648934	-1.68238477430079	0.511070165890257	1.38339622401682	-0.443644653514149	0.0260561612798777	-0.419856071296403
prt.174	-1.31348400298591	-0.380874689466952	-1.54359681827957	0.0680426698646435	-1.40670593453423	-1.01712082414285	0.65688814835191	-1.30642829158748	-1.19798263932461	-0.76623733473487	-1.64452550055044	-2.49050477340444	-1.04620347207127	-1.43248504466639	-2.17237365612653	-0.989048740376838	-1.18483592380428	-1.45862756735367	-1.84977859801069	-1.74660689032981
prt.175	0.898400407755062	1.46542514937931	1.48815839619472	0.102631213604436	0.282206906497076	0.259691091763889	-0.216640731914887	0.602906056008858	-0.308261945462705	2.31826206542852	0.997617454026174	1.87168991530926	1.21978555725857	0.584378816190885	1.07558801458469	0.615099117588136	0.513252671043876	0.846177583255165	0.877884341543214	0.49559200873444
prt.176	-0.285679162546012	-1.20394329522327	-1.03270776971451	-0.896306976295891	-0.983684645468487	-0.566855160931095	-0.900812954021923	-1.55692800275342	-0.859743589117295	0.303126643671439	0.207355796879811	-1.55372069141424	-0.709849181701866	-0.627471631291121	-2.1580643664286	-0.71042260899657	-0.60689603079205	0.287921163958923	-0.389315693330906	-0.885496642429729
prt.177	0.0488350593458185	-1.13803753255796	1.04572686718316	0.620871908463808	-0.867914086094896	-0.174734461096163	-1.48546933487609	-0.931055215109947	-1.19721714296092	0.17471796475577	-0.670724233143836	0.867895912058748	1.24626163986186	0.789285947748583	0.401645982925166	0.218534846442679	0.0387882057053006	0.652367085215632	-0.94073868835911	0.436448646154016
prt.178	-0.552930292916716	-1.842626163576	-1.19349467530836	-0.284909641532003	-0.0135116722430874	-0.68496636835285	-2.78029860003554	-1.89306426868198	-1.47115834184787	-2.05596509697171	-0.741819141982844	-1.22665379911839	-1.60078757290876	-1.26327265937902	-1.94226960456432	-1.72159649836601	-0.835612532534132	0.326111964696048	-0.842144445889993	-1.9883779143258
prt.179	1.95076000213048	3.41523052870001	3.03511201213976	3.18586835388822	1.89877619055416	2.53982672448083	1.47203887057531	1.87004740164387	2.00464993744854	2.67411829884401	2.22447087149365	2.75360527839308	2.34133548849828	1.79679091915442	1.65582050462808	1.86965604113044	2.56992478634768	1.99749591897939	0.970202176161459	1.61733612366879
prt.180	1.82905398946384	2.71379770442324	2.03128522741926	1.77554449323746	1.03054090248821	1.01772263533008	0.990262765880522	0.795488936675185	0.985426516593206	0.949512417499709	1.30333740134527	2.36725075612506	1.37153934427103	1.69739164377304	2.62211009447166	1.15968088235171	2.06240374290384	1.56937794233844	1.47668949341027	1.70312344379476
prt.181	0.645111338782661	1.2836139622907	0.325563263074023	1.26544042604535	1.13683898110789	0.784925962382483	1.94382133461736	0.946261741918637	2.26149115994523	1.52753705535908	0.963534802383287	0.979544091969627	1.14072278229354	0.794070012122437	0.97965472472437	1.1537013166744	0.175057248223476	1.61958235175724	1.1707121459888	1.92713890587124
prt.182	-0.456168471679524	1.02717560080161	1.48641801734902	-0.181509476421368	0.702867718989293	0.908791648685878	-1.71878500642362	0.668515540922805	0.96109643274721	-0.113506903117173	-0.754535072635564	0.0765481248412221	0.590274954424954	-0.605082977377003	-0.198468252662723	0.758601156826692	1.11587132835786	-1.97037048643038	-2.14992159623077	1.70673205280069
prt.183	0.458243425385897	-0.610997169927804	0.502755932528222	1.26406928674982	-0.0724833032109733	0.832800071818039	-1.31174618754757	0.421457294333179	2.35526030251165	0.23954126202459	0.963506443280863	0.243457046032687	-0.0876951436165425	-0.32046971498766	-0.640325597518529	0.463569211807398	-0.829730180112966	0.947668274508411	-0.446614279132417	0.668739613566722
prt.184	0.667589380329039	1.48067391966571	-0.593973195140159	1.29053283846337	0.371124887820449	0.87002203703117	0.643324508809596	0.365772995334296	-0.508305394660983	-0.336293543968875	1.60926359169411	0.77765074791865	-0.499611383322641	0.580871591999697	0.310664529137515	-0.255472450014114	0.318570665915914	0.414856955179209	0.27164644983367	1.03745904199446
prt.185	1.18067354027228	1.31292710515157	1.01500995215401	2.41566265827675	0.781884962121768	0.741086836569396	0.966626539199239	0.667485456893949	1.27884395001906	0.798138469565183	1.34748611603371	0.754821825333776	1.62396065423639	2.20206377591616	1.29651049768445	1.04032530914791	1.63129767592144	0.837841032834735	1.75341224587954	1.01539832145858
prt.186	-0.335124617098524	0.114536583587022	-0.36541604249658	0.451672995527828	0.402474025754515	0.127127596702709	0.599668630619881	-0.179980483107069	-0.0410052007721678	0.104870016876116	-0.74457024958614	-0.510530927383433	0.823693563992691	0.169108587511832	0.0683372314341296	0.275009914173859	1.20016089270096	-0.486678959317514	0.739843213746609	0.142963908325579
prt.187	-0.0751285274855753	-0.213983858906681	-1.09137117756626	-0.570754441818752	0.0189305683102973	-0.38686913498601	-0.439006663420582	-1.22027585986695	0.343715933935384	-0.447707025845148	-0.128296461555694	-0.79041441576189	0.765366262913956	-0.440411184453714	-0.419755833952555	0.860982044080518	0.0652556275958226	-0.156573022781241	-0.0836734970603661	0.910724844154837
prt.188	1.39090524220857	-0.739897146729412	0.649690872496131	-0.867549774555377	-0.466819912134697	-0.0721925435386437	-0.14320542692979	0.0902369410139975	-0.844929107776498	-0.537717491532794	-0.0357858382294984	0.22825175776849	-0.201725933301816	-0.613909795085299	-0.458542975523328	-0.225018668075096	0.245946309781854	-1.8203506649564	0.174026752807133	-0.267854129588548
prt.189	0.874642896701203	0.0832831071826836	0.152026252910071	-0.220428400154301	0.289439602255543	-0.147723458861422	0.49051302002297	0.432513197744851	-0.138836266925157	0.281719371296175	0.747675842948082	0.858595578129735	0.442713421029259	-0.167012314314588	0.575594255342888	1.32029152923339	-0.414247548527869	-0.165506396086209	0.457129858429679	-0.447773348538324
prt.190	0.444836630935782	0.449864353651407	0.225735159483036	-0.00495935273522484	-0.532692317893214	0.181724503601917	-0.445065005543513	-0.756140298862502	-0.308970448755724	-0.97249947243439	0.292765564697911	0.593190420040134	-0.560213220196327	0.31385831467578	0.990452247214135	-0.625243708700511	0.378997851981425	0.485695473044714	-1.04711927904469	-0.231300830901178
prt.191	-1.93818632876346	-0.772490100988954	0.0583413510844098	0.520230756978155	-1.62986747653309	-1.17392259678209	0.149824853600255	-0.0287825459193039	-1.14738594649996	-1.89917875300136	-1.7563176637118	-1.0985523210574	-2.3841506480192	-2.83223845173392	-1.41779660111678	-1.89039491114714	0.746163871443032	0.274569714126304	-0.049443934632453	-0.612044456577131
prt.192	-0.98823638492544	-1.33329637346896	-0.162192967499426	-1.97140503793614	-1.4064482942464	0.315482929516238	-1.36024467698889	-0.845833628145731	-1.39056681796141	-1.88907367864008	-1.04326184194135	-0.313184427990688	-0.202720425221407	0.313212754833946	-1.40601861617195	-0.0973646078683421	-0.0481735714154217	-0.880345411143949	-1.07588141357056	0.289361551000833
prt.193	1.51999566692551	0.183062650008126	0.5715322254008	1.10221720437248	0.437753189500351	0.032476277564612	1.91125166622684	1.43766807611896	1.54495756805791	1.29209296169352	1.44428918178506	1.16933314827582	0.86003736191263	0.827180579746125	1.42495446113045	1.0790975546178	1.34257315695204	0.558509731765125	0.864598216238349	0.808130217602587
prt.194	1.74439386166594	1.61365963878387	0.462301491236187	1.15126198970206	0.917012374782156	1.12957940645701	1.7560520878241	0.157781132190685	1.87705911015764	1.60758234667206	0.259805621866372	0.48395975358538	1.22369811670999	-0.434254034886265	2.85093956537631	0.961664598998147	1.74590782205491	0.959645285225451	1.20714338072905	0.875618840152718
prt.195	-0.455731001914255	-0.769254075575685	-0.814440631156875	0.51814242727729	-0.226396466773856	-0.269851478681035	-0.340855850200466	-0.335271808135683	-0.861235772507151	0.316701919564601	0.376792015721778	-0.719774312625698	0.258303845599277	0.245188413333235	-0.766562549801253	-0.265294657711172	0.974011463994156	0.828111440491702	-0.731124659297458	-0.0390498711820774
prt.196	0.334958346803963	-0.610212742808625	-0.14554414007672	0.120173871834579	0.366699925264941	0.942187383413764	-0.414093118631062	0.765390702001064	0.230195939998949	0.539039251882982	-0.520661767718359	-0.0084760574409639	0.730354465886212	0.487658704716749	0.297403774870505	0.457484745271756	-0.84520535807572	-0.305334235155173	0.877598447156229	0.457932398697603
prt.197	-0.0648286836458402	-0.099135254207831	-0.190997669211501	-0.528821274648985	-0.687450798906139	0.61731269974358	-1.63278450434133	0.486490020951032	0.200155133686502	-0.502622339255619	-0.0637388816283827	1.63610169521241	0.710960372898198	-0.642438494545643	0.769608879880821	0.290046678923024	-0.0943014362594015	0.568558522650623	0.314973762179762	-0.327109238279498
prt.198	1.51621894177749	-0.833580537314958	-0.761745482688746	-0.0795181910886882	0.552086821778652	0.100384171289541	0.015252959279806	-0.113865092906825	0.508316334711984	0.845157507768395	-0.542985319224446	-0.0673293233284729	0.562153748774503	0.213686965329269	0.745799250456787	0.51099997730024	-0.21209200339401	1.00326916932683	0.149256012333497	-0.221284226106804
prt.199	-0.030210744343003	-0.772295128838209	-0.221267161025135	-0.705572456629064	-0.238063255798165	-0.354388462565361	-0.45396070276575	0.0868654033157313	-0.00492899057889426	-0.91882082040016	-0.28578218051342	-0.26250278159998	0.116898494826543	-0.385000860390487	-1.19244729097037	0.206743056734565	0.983530191560117	0.976575293716504	0.970924143867024	0.792185159066679
prt.200	0.0678339033190286	0.0241180684151393	0.377169644823724	1.2535210017048	0.484899931432474	0.696965453923783	0.852519995922739	0.727315589855349	0.518878684867701	0.619540209768281	-0.11234972124274	0.608111813760778	1.15713920843602	1.35788230152935	0.445177295466278	1.73442780606222	1.60536151579431	1.45829203487395	1.09081656862964	0.952577467424203
prt.201	-0.472633546124048	-0.255985869831789	-0.667903485150482	0.693997275192372	-0.0963434016033328	0.292500381564119	-1.00616251416491	-0.145845441945932	-0.193584682509585	-1.39006591046598	-0.150639850998999	-0.323317089740068	1.33060700806555	0.820487287995287	1.0193647027661	-1.37650539830358	0.114599693675866	-0.482899808739386	1.96322102429586	-0.915578722039575
prt.202	0.476997029239877	0.597139157884886	2.19457259503833	0.602722738200531	0.698903351642853	1.14307789956578	0.83027215037175	1.57067321238418	0.96208443610485	0.455993166327963	1.24027427775324	1.23859318694467	1.75513394651539	1.03130538454814	1.98800554786825	-0.0286598047041837	1.48271953614185	1.68036030996619	1.67296826640472	-0.27464883817869
prt.203	-0.846761519353579	1.88167329092197	-0.689556900232869	1.14252297985558	1.49038889789764	0.964101899058684	-0.279609461154355	1.32565134513877	1.14792700431263	1.02369187056078	2.39054232112177	1.00851256034651	0.618146925893484	0.416928099054755	0.802011129793974	0.565583574028073	-0.524132006907743	1.09429422971821	0.744906402892147	0.529282351622323
prt.204	0.0329108287998666	1.01349365527716	1.27269370610747	0.503834686110457	0.482445007468327	2.03477414679119	1.53044247821899	0.113577453791174	0.665048601782735	0.841972300978822	1.41453866966841	-0.211118764092301	1.36322250260304	0.404995420988838	1.18127797822828	1.55775122874821	-0.057161453304902	2.27605854102759	1.57439494860033	2.17797193872711
prt.205	-0.0381860108631609	-1.0972304645109	-2.10273391897823	-1.2415271612794	-0.713875927895653	-0.75144808960039	-1.46297018657657	-1.11060708820232	-0.368729306945517	-0.983019371172747	-0.559584683012117	-0.8841797987433	-0.379467377597706	-0.494158440561357	-0.415951075270048	-0.855682544333444	0.329699989626646	-0.291460785826555	-1.10045707777862	-1.41061437675267
